vehicle_category,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
MEDIUM LOW,DI,1.4215254401932669,2020,49,1.375,0.7872340425531915,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DI,1.4215254401932669,2021,5,1.375,0.7872340425531915,1.5555555555555556,1.1111111111111112,True
MEDIUM LOW,DI,1.4215254401932669,2021,9,1.375,0.7872340425531915,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,3,1.46875,0.8457446808510637,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,18,1.46875,0.8457446808510638,1.1666666666666667,1.1111111111111112,True
MEDIUM LOW,DJ,1.4383433782008777,2020,22,1.46875,0.8457446808510637,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,24,1.46875,0.8457446808510638,1.4444444444444446,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,26,1.46875,0.8457446808510638,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,29,1.46875,0.8457446808510638,3.277777777777778,1.1111111111111112,True
MEDIUM LOW,DJ,1.4383433782008777,2020,34,1.46875,0.8457446808510638,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DJ,1.4383433782008777,2020,41,1.46875,0.8457446808510638,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,9,1.421875,0.9042553191489362,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,17,1.421875,0.9042553191489362,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,21,1.421875,0.9042553191489362,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,34,1.421875,0.9042553191489362,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,35,1.421875,0.9042553191489361,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,36,1.421875,0.9042553191489362,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,38,1.421875,0.9042553191489362,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,43,1.421875,0.9042553191489362,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2020,53,1.421875,0.6914893617021277,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2021,1,1.421875,0.6914893617021277,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DL,1.7093309569161763,2021,8,1.421875,0.6914893617021275,1.0000000000000004,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,4,1.546875,1.4042553191489362,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,19,1.546875,1.404255319148936,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,38,1.546875,1.4042553191489362,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,40,1.546875,1.4042553191489362,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,46,1.546875,1.404255319148936,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,48,1.546875,1.4042553191489362,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DM,1.8026912079604342,2020,49,1.546875,1.4042553191489362,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DN,1.752423227506747,2020,5,1.578125,1.4042553191489362,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,10,1.5625,0.8617021276595744,1.6111111111111112,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,11,1.5625,0.7659574468085106,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,12,1.5625,0.7659574468085106,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,13,1.5625,0.7659574468085106,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,16,1.5625,0.9574468085106383,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,17,1.5625,0.9574468085106383,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,18,1.5625,0.9574468085106383,0.8888888888888891,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,19,1.5625,0.9574468085106383,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,21,1.5625,0.9574468085106381,0.9166666666666667,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,23,1.5625,0.9574468085106381,2.0000000000000004,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,24,1.5625,0.9574468085106383,1.277777777777778,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,25,1.5625,0.9574468085106383,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,27,1.5625,0.9574468085106383,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,30,1.5625,0.9574468085106383,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,31,1.5625,0.9574468085106383,3.055555555555556,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,34,1.5625,0.9574468085106383,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,35,1.5625,0.9574468085106383,1.4444444444444446,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,37,1.5625,0.9574468085106383,3.444444444444445,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2020,38,1.5625,0.9574468085106383,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,39,1.5625,0.9574468085106383,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,40,1.5625,0.9574468085106383,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,41,1.5625,0.9574468085106383,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,47,1.5625,0.9574468085106383,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2020,51,1.5625,0.9574468085106383,1.3611111111111114,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2021,2,1.5625,0.9574468085106383,0.6111111111111113,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2021,4,1.5625,0.7659574468085107,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2021,5,1.5625,0.9574468085106381,1.8888888888888893,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2021,6,1.5625,0.9574468085106383,1.1111111111111112,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2021,7,1.5625,0.7659574468085105,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2021,8,1.5625,0.7659574468085106,1.8333333333333337,1.1111111111111112,True
MEDIUM LOW,DO,1.0352745902158627,2021,10,1.5625,0.9574468085106381,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DO,1.0352745902158627,2021,12,1.5625,0.9574468085106381,0.6111111111111113,0.5555555555555556,False
MEDIUM LOW,DQ,0.8394862546511186,2020,3,0.75,1.0638297872340425,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2020,11,0.75,1.0638297872340425,1.7777777777777781,1.6666666666666667,True
MEDIUM LOW,DQ,0.8394862546511186,2020,24,0.75,1.0638297872340425,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2020,25,0.75,1.0638297872340425,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2020,31,0.75,1.0638297872340425,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2020,38,0.75,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2020,47,0.75,1.0638297872340425,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DQ,0.8394862546511186,2021,12,0.75,1.0638297872340425,0.6111111111111113,0.5555555555555556,False
MEDIUM LOW,DR,0.8394862546511186,2020,9,0.75,0.7978723404255318,0.8888888888888892,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,18,0.75,0.7978723404255319,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,21,0.75,0.7978723404255319,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,25,0.75,0.7978723404255319,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,29,0.75,0.7978723404255318,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,47,0.75,0.7978723404255319,1.5833333333333335,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2020,49,0.75,0.7978723404255319,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2021,2,0.75,0.7978723404255319,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2021,6,0.75,0.7978723404255319,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2021,7,0.75,0.7978723404255319,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DR,0.8394862546511186,2021,9,0.75,0.7978723404255319,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DS,0.32410219156906883,2020,13,0.296875,0.8085106382978723,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DS,0.32410219156906883,2020,15,0.296875,0.8085106382978723,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DS,0.32410219156906883,2020,34,0.296875,0.8085106382978723,2.5000000000000004,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2019,51,1.609375,1.196808510638298,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2019,52,1.609375,1.2632978723404256,1.8611111111111114,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,3,1.609375,1.3297872340425532,2.6111111111111116,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,4,1.609375,1.3297872340425532,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,5,1.609375,1.3297872340425532,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,6,1.609375,1.3297872340425532,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,7,1.609375,1.3297872340425532,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,12,1.609375,1.196808510638298,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,15,1.609375,1.0638297872340425,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,17,1.609375,1.0638297872340425,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,20,1.609375,1.0638297872340425,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,21,1.609375,1.3297872340425532,2.055555555555556,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,22,1.609375,1.3297872340425532,2.166666666666667,2.2222222222222223,True
MEDIUM LOW,DT,1.8346883697750147,2020,23,1.609375,1.3297872340425532,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,25,1.609375,1.3297872340425532,1.3611111111111114,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,27,1.609375,1.3297872340425532,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,29,1.609375,1.3297872340425532,3.444444444444444,1.6666666666666667,True
MEDIUM LOW,DT,1.8346883697750147,2020,30,1.609375,1.3297872340425532,1.8333333333333337,1.6666666666666667,True
MEDIUM LOW,DT,1.8346883697750147,2020,31,1.609375,1.3297872340425532,1.3333333333333335,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,32,1.609375,1.3297872340425532,2.333333333333333,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,38,1.609375,1.3297872340425532,1.5000000000000002,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,41,1.609375,1.3297872340425532,1.6666666666666667,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2020,42,1.609375,1.3297872340425532,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,43,1.609375,1.3297872340425532,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,49,1.609375,1.329787234042553,0.8055555555555557,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2020,53,1.609375,1.329787234042553,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,3,1.609375,1.3776595744680848,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,4,1.609375,1.377659574468085,1.277777777777778,1.1111111111111112,True
MEDIUM LOW,DT,1.8346883697750147,2021,7,1.609375,1.102127659574468,1.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,8,1.609375,1.102127659574468,1.6111111111111114,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,9,1.609375,1.377659574468085,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,10,1.609375,1.377659574468085,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DT,1.8346883697750147,2021,12,1.609375,1.377659574468085,1.9722222222222225,1.1111111111111112,False
MEDIUM LOW,DU,1.2367688610513956,2020,5,1.5,0.8457446808510638,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,6,1.5,0.8457446808510637,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,8,1.5,0.8457446808510638,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,9,1.5,0.8457446808510639,0.4444444444444445,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,11,1.5,0.8457446808510638,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,23,1.5,0.8457446808510638,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,25,1.5,0.8457446808510638,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,33,1.5,0.8457446808510638,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,34,1.5,0.8457446808510638,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,35,1.5,0.8457446808510638,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,38,1.5,0.8457446808510638,1.5000000000000002,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,44,1.5,0.8457446808510638,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,48,1.5,0.8457446808510638,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2020,52,1.5,0.8457446808510638,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2021,6,1.5,0.8457446808510638,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2021,9,1.5,0.8457446808510637,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DU,1.2367688610513956,2021,12,1.5,0.8457446808510639,1.1666666666666667,0.5555555555555556,False
MEDIUM LOW,DV,1.1809892258764798,2020,1,1.5625,0.9787234042553191,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,3,1.5625,0.9787234042553191,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,4,1.5625,0.9787234042553191,0.6944444444444446,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,5,1.5625,0.9787234042553191,6.13888888888889,2.2222222222222223,True
MEDIUM LOW,DV,1.1809892258764798,2020,6,1.5625,0.9787234042553191,0.16666666666666669,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,9,1.5625,0.9787234042553191,1.8333333333333335,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,12,1.5625,1.0425531914893618,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,13,1.5625,1.0425531914893618,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,18,1.5625,1.0425531914893618,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,19,1.5625,1.0425531914893618,3.0277777777777777,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2020,20,1.5625,1.0425531914893618,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,21,1.5625,1.0425531914893618,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,24,1.5625,1.0425531914893618,1.4444444444444446,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,26,1.5625,1.0425531914893618,1.4722222222222225,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2020,29,1.5625,1.0425531914893618,2.6388888888888893,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2020,31,1.5625,1.0425531914893618,2.6944444444444446,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,32,1.5625,1.0425531914893618,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,33,1.5625,1.0425531914893618,1.2222222222222225,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,35,1.5625,1.0425531914893618,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,36,1.5625,1.1063829787234043,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,37,1.5625,1.1063829787234043,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,38,1.5625,0.8297872340425532,1.7777777777777781,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,39,1.5625,0.8851063829787233,4.722222222222222,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2020,40,1.5625,0.9404255319148936,1.8888888888888893,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,41,1.5625,0.7744680851063831,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,43,1.5625,0.9404255319148936,2.5000000000000004,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,45,1.5625,1.1063829787234043,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2020,47,1.5625,0.9957446808510638,1.888888888888889,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2020,51,1.5625,1.1063829787234043,1.638888888888889,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2020,53,1.5625,0.9404255319148936,2.444444444444445,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2021,1,1.5625,0.8851063829787233,1.4444444444444446,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2021,2,1.5625,1.1063829787234043,1.3333333333333337,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2021,3,1.5625,1.1063829787234043,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2021,4,1.5625,0.8964539007092198,3.7777777777777786,1.6666666666666667,True
MEDIUM LOW,DV,1.1809892258764798,2021,5,1.5625,1.0148936170212766,2.555555555555556,1.1111111111111112,True
MEDIUM LOW,DV,1.1809892258764798,2021,8,1.5625,0.9021276595744679,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DV,1.1809892258764798,2021,9,1.5625,0.9021276595744679,0.6666666666666669,0.5555555555555556,True
MEDIUM LOW,DW,1.1380194365019365,2020,2,1.5625,0.9148936170212766,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DW,1.1380194365019365,2020,5,1.5625,0.9148936170212766,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DW,1.1380194365019365,2020,6,1.5625,0.823404255319149,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DX,0.847058972593772,2019,52,0.734375,0.9042553191489361,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DX,0.847058972593772,2020,4,0.734375,0.9042553191489362,2.055555555555556,1.1111111111111112,True
MEDIUM LOW,DX,0.847058972593772,2020,5,0.734375,0.9042553191489362,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DX,0.847058972593772,2020,7,0.734375,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DX,0.847058972593772,2020,13,0.734375,0.9893617021276596,0.3333333333333334,0.5555555555555556,True
